21:17:56.465 > ets Jun  8 2016 00:22:57 
21:18:00.613 > [  5247][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:00.619 > [  5252][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:00.624 > [  5258][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:00.630 > [  5264][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:00.636 > [  5270][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:00.640 > [  5275][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:00.652 > [  5281][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:00.652 > [  5286][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:00.663 > [  5292][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:00.663 > [  5298][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:00.675 > [  5304][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:00.680 > [  5309][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:00.686 > [  5315][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:00.691 > [  5320][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:00.696 > [  5326][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:00.702 > [  5332][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:00.708 > [  5338][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:00.713 > [  5343][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:00.719 > [  5349][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:00.725 > [  5354][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:00.730 > [  5360][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:00.735 > [  5366][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:00.741 > [  5372][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:00.747 > [  5377][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:00.752 > [  5383][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:00.757 > [  5388][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:00.763 > [  5394][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:00.769 > [  5400][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:00.774 > [  5406][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:00.779 > [  5411][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:00.785 > [  5417][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:00.791 > [  5422][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:00.797 > [  5428][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:00.802 > [  5434][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:00.808 > [  5440][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:00.813 > [  5445][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:00.818 > [  5451][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:00.824 > [  5456][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:00.830 > [  5462][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:00.835 > [  5467][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:00.841 > [  5473][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:00.846 > [  5479][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:00.852 > [  5485][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:00.858 > [  5490][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:00.863 > [  5496][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:00.869 > [  5502][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:00.874 > [  5508][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:00.879 > [  5513][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:00.885 > [  5519][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:00.894 > [  5524][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:00.896 > [  5530][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:00.902 > [  5535][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:00.907 > [  5541][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:00.913 > [  5547][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:00.919 > [  5553][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:00.925 > [  5558][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:00.930 > [  5564][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:00.935 > [  5569][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:00.946 > [  5576][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:00.946 > [  5581][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:00.958 > [  5587][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:00.963 > [  5592][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:00.969 > [  5598][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:00.975 > [  5603][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:00.980 > [  5609][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:00.986 > [  5615][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:00.991 > [  5621][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:00.996 > [  5626][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.002 > [  5632][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.008 > [  5637][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.013 > [  5644][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.019 > [  5649][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.025 > [  5655][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.030 > [  5660][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.035 > [  5666][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.042 > [  5671][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.047 > [  5677][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.052 > [  5683][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.058 > [  5689][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.063 > [  5694][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.069 > [  5700][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.074 > [  5705][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.080 > [  5712][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.085 > [  5717][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.091 > [  5723][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.097 > [  5728][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.102 > [  5734][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.108 > [  5739][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.113 > [  5745][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.119 > [  5751][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.124 > [  5757][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.130 > [  5762][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.136 > [  5768][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.141 > [  5773][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.147 > [  5780][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.153 > [  5785][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.158 > [  5791][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.163 > [  5796][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.169 > [  5802][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.175 > [  5807][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.180 > [  5813][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.185 > [  5819][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.191 > [  5825][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.197 > [  5830][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.202 > [  5836][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.207 > [  5841][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.213 > [  5848][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.219 > [  5853][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.225 > [  5859][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.230 > [  5864][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.241 > [  5870][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.241 > [  5875][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.253 > [  5881][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.258 > [  5887][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.263 > [  5893][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.269 > [  5898][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.275 > [  5904][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.280 > [  5909][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.286 > [  5916][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.291 > [  5921][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.296 > [  5927][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.303 > [  5932][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.308 > [  5938][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.313 > [  5943][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.319 > [  5949][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.324 > [  5955][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.329 > [  5961][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.335 > [  5966][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.341 > [  5972][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.347 > [  5977][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.353 > [  5983][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.357 > [  5989][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.363 > [  5995][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.369 > [  6000][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.374 > [  6006][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.380 > [  6011][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.385 > [  6017][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.391 > [  6023][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.396 > [  6029][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.402 > [  6034][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.408 > [  6040][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.413 > [  6045][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.419 > [  6051][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.424 > [  6057][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.429 > [  6063][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.436 > [  6068][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.441 > [  6074][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.447 > [  6079][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.452 > [  6085][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.458 > [  6091][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.463 > [  6097][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.468 > [  6102][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.474 > [  6108][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.480 > [  6113][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.485 > [  6119][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.490 > [  6125][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.496 > [  6131][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.502 > [  6136][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.508 > [  6142][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.513 > [  6147][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.519 > [  6153][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.524 > [  6159][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.536 > [  6165][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.536 > [  6170][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.547 > [  6176][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.552 > [  6181][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.558 > [  6187][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.563 > [  6192][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.569 > [  6198][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.575 > [  6204][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.580 > [  6210][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.585 > [  6215][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.592 > [  6221][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.597 > [  6227][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.603 > [  6233][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.608 > [  6238][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.613 > [  6244][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.619 > [  6249][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.625 > [  6255][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.630 > [  6260][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.635 > [  6266][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.642 > [  6272][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.646 > [  6278][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.652 > [  6283][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.657 > [  6289][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.663 > [  6294][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.670 > [  6301][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.675 > [  6306][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.680 > [  6312][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.686 > [  6317][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.691 > [  6323][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.696 > [  6328][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.702 > [  6334][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.708 > [  6340][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.713 > [  6346][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.719 > [  6351][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.725 > [  6357][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.729 > [  6362][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.735 > [  6369][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.740 > [  6374][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.746 > [  6380][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.752 > [  6385][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.757 > [  6391][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.763 > [  6396][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.769 > [  6402][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.774 > [  6408][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.780 > [  6414][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.785 > [  6419][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.791 > [  6425][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.796 > [  6430][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.808 > [  6437][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.808 > [  6442][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.819 > [  6448][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.819 > [  6453][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.830 > [  6459][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.835 > [  6464][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.841 > [  6470][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.846 > [  6476][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.852 > [  6482][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.858 > [  6487][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.864 > [  6493][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.869 > [  6498][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.875 > [  6505][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.880 > [  6510][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:01.886 > [  6516][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:01.891 > [  6521][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:01.897 > [  6527][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:01.902 > [  6532][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
